person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
21,male,Bachelor,26349.529642519075,11,MORTGAGE,19556.973002869363,HOMEIMPROVEMENT,13.659279994340121,0.7422133627505493,10,672.6191357311432,No,0
20,male,Doctorate,49477.62769099712,12,RENT,20546.33752082944,HOMEIMPROVEMENT,14.412885372852616,0.41526521136275135,10,773.6798331112344,No,0
67,male,Doctorate,44981.05091903775,4,MORTGAGE,24093.89189415128,EDUCATION,13.922786597509429,0.535645375149601,1,706.5409992813624,No,0
31,male,Associate,57405.16440955066,18,MORTGAGE,18865.106798554625,EDUCATION,11.807584468738591,0.3286308295184672,1,738.972727504259,No,0
56,female,Doctorate,87414.03665695022,9,MORTGAGE,17663.827644634137,MEDICAL,9.248996024821556,0.20207083805035217,21,661.1439404068816,No,0
51,male,Bachelor,78975.50233827057,6,RENT,13546.01958143296,PERSONAL,13.96535582277435,0.17152179068658768,6,762.003546314371,No,0
28,female,Bachelor,61511.77587080942,4,OWN,1000.0,DEBTCONSOLIDATION,6.486747239713878,0.016257049741178954,11,553.5456518907612,No,0
38,female,Master,71782.28048231019,13,MORTGAGE,18169.37866148736,EDUCATION,14.49316070500009,0.25311788005906233,11,672.2198239339073,No,0
67,male,Bachelor,71747.31871621753,18,MORTGAGE,20540.273228064063,EDUCATION,10.72644009832288,0.2862862835238079,13,672.6384117126008,No,0
22,male,High School,24769.9284849271,1,RENT,18608.89080424628,EDUCATION,19.315729534390705,0.7512694602881106,10,704.9236966693919,Yes,0
39,male,Master,56591.221178378684,26,RENT,9767.67400638164,VENTURE,11.041421423918486,0.17260051652876313,7,601.8187278746698,Yes,0
43,male,Doctorate,68242.88504493628,18,MORTGAGE,18096.682900171825,DEBTCONSOLIDATION,13.378710666413875,0.2651805076566678,19,672.6019227525387,No,0
73,female,Master,44293.95358779114,19,RENT,9629.818024474287,DEBTCONSOLIDATION,14.859254559452111,0.21740705546611172,16,593.6009221347111,No,0
52,male,High School,65612.81249292361,4,OWN,8168.862990691083,PERSONAL,11.385902960240282,0.12450103387310368,5,687.3502388393276,No,0
43,female,Master,43189.04778998396,7,OWN,1000.0,HOMEIMPROVEMENT,6.7219373565189295,0.02315401823311121,13,764.0478596854795,No,1
55,male,High School,110204.07728438289,22,OWN,23367.757942622316,EDUCATION,8.917464888840094,0.21204077488277995,20,669.6251766853926,Yes,0
57,male,Doctorate,65680.8676535506,12,RENT,1172.0801185990313,VENTURE,15.456680600592282,0.017845076663442504,28,618.3186986222129,No,0
44,male,Master,73921.56960533674,7,OWN,15756.021927920248,HOMEIMPROVEMENT,11.507992127281035,0.21314512140422337,15,559.7330666427608,No,1
37,male,Bachelor,41021.25305989255,4,MORTGAGE,13197.61224213586,VENTURE,8.069521348913039,0.3217262091644752,23,576.5622108993437,No,0
85,female,Bachelor,49618.47941463676,12,RENT,1000.0,PERSONAL,13.310023262507654,0.020153781651458952,22,616.9342157388487,No,0
73,male,High School,39866.04241734665,5,RENT,19348.064477614418,EDUCATION,7.121018917844015,0.48532694254084324,13,635.9358847605611,No,0
54,male,High School,10000.0,22,MORTGAGE,16050.50535388918,DEBTCONSOLIDATION,13.367193531901858,1.5,22,592.2577650564054,No,0
80,female,High School,72908.11754969665,14,OWN,1000.0,HOMEIMPROVEMENT,9.240368405848013,0.01371589383470731,19,623.3737255939874,No,0
60,male,Doctorate,72767.1428794171,10,RENT,24218.56648351868,HOMEIMPROVEMENT,11.869108959994485,0.33282283081598274,26,706.5764695245309,No,1
52,male,High School,36471.94321715303,25,RENT,14106.348427280629,MEDICAL,12.215615776416335,0.3867726033486011,25,795.705739147585,No,0
52,female,Bachelor,73407.87802071379,17,OWN,17333.570609398514,DEBTCONSOLIDATION,11.818785046066482,0.2361268446488459,29,764.2149110740422,No,1
33,male,Bachelor,56637.209078668086,26,OWN,12307.575046954575,VENTURE,9.942181725074857,0.21730546485543753,8,641.3955016721745,No,0
40,male,High School,83509.83943630736,23,RENT,13467.228454251768,DEBTCONSOLIDATION,10.402121010091472,0.16126517001057308,4,667.8304554018448,No,0
67,female,Associate,56892.85758937023,1,RENT,13810.500201629078,HOMEIMPROVEMENT,15.265941532439966,0.24274576435073303,8,756.7319197905639,No,0
39,male,High School,69861.41910695494,10,OWN,12968.455078469375,HOMEIMPROVEMENT,13.375881727732413,0.18563114297199154,22,666.3221486938671,Yes,0
27,male,Associate,82320.2307525756,27,MORTGAGE,14117.655343435243,HOMEIMPROVEMENT,10.102896616026486,0.17149679021026717,15,677.8976139973358,No,0
26,male,Master,39617.91561137921,8,OWN,21382.411362635143,VENTURE,9.599111986854822,0.539715707721221,14,569.6760960372168,No,0
36,male,Master,71397.32751620529,8,RENT,17390.64123099077,HOMEIMPROVEMENT,11.044336448819708,0.24357552076502523,23,677.8855692520283,No,1
52,male,Bachelor,47033.82915975275,12,RENT,19579.642691934867,HOMEIMPROVEMENT,12.909717204053168,0.4162885106681753,4,702.9971364415856,No,0
67,male,Master,46951.79373210242,2,MORTGAGE,13826.779062972277,DEBTCONSOLIDATION,10.237407542310127,0.2944888355462013,29,675.0059730616266,Yes,0
78,female,Master,32089.25539041589,27,MORTGAGE,24413.78934459149,MEDICAL,7.4229169432392075,0.760808845439373,17,557.4613965375777,No,0
41,male,Master,56691.015457758476,5,OWN,22640.72485776188,EDUCATION,13.50601205645819,0.39937059999625346,16,556.2880574967386,Yes,0
49,female,Doctorate,83863.71706720427,8,MORTGAGE,18599.953457098632,MEDICAL,11.108312421491005,0.22178784947241895,13,688.607680023204,No,0
57,male,Doctorate,59896.60710758755,2,OWN,28444.749918582434,VENTURE,11.779050195663736,0.4748975157722936,19,769.7152247776606,No,0
70,male,High School,53993.77834345377,4,RENT,16167.098286303077,EDUCATION,10.96062031794446,0.2994252075389939,9,619.7004438798791,No,0
73,female,Associate,70896.23642627319,25,RENT,22241.02698718864,MEDICAL,13.445849052235026,0.31371237894013815,22,648.4970775456954,No,0
27,male,Bachelor,93487.75320720303,14,RENT,1098.5119600797861,EDUCATION,11.991323636613007,0.011750330095591047,13,530.9778054992437,No,1
46,male,Doctorate,29928.138975453083,24,OWN,18946.368145610195,PERSONAL,15.587361593937645,0.6330620210347833,10,650.8308384867,No,0
46,male,Doctorate,60907.26253297866,14,RENT,3632.093307007137,EDUCATION,5.0,0.05963317272780918,7,724.9804497345486,No,0
40,female,Bachelor,79485.82502334155,23,RENT,21248.872214041585,DEBTCONSOLIDATION,11.225996741328967,0.2673290766976591,13,755.1347031586748,No,1
49,male,Doctorate,37038.31070139007,18,RENT,27732.634657176462,EDUCATION,10.65459736311071,0.7487553868415396,21,677.1119346281907,No,0
47,male,Bachelor,67211.3769094797,4,OWN,15843.68485182965,MEDICAL,7.8265514333391035,0.2357292110406833,19,623.2024750386771,No,0
83,male,High School,58351.846839827944,4,RENT,6900.677485749738,HOMEIMPROVEMENT,12.14863252498012,0.1182597956957841,28,613.1005605293888,No,0
80,male,High School,65370.11427721926,26,RENT,16025.303023977753,DEBTCONSOLIDATION,14.408755411465588,0.2451472389357959,8,636.8501178095536,No,0
67,male,Master,59362.08978025323,8,OWN,16437.411329531413,VENTURE,14.840040530779978,0.2769008198730785,22,741.0455813415008,No,0
38,male,Bachelor,59550.76585849205,20,RENT,4304.078699325952,HOMEIMPROVEMENT,7.754397124044972,0.07227579086981939,20,614.9674648427005,No,0
23,male,Bachelor,53004.57286779495,4,MORTGAGE,16140.505493096825,HOMEIMPROVEMENT,12.438340445397884,0.3045115660747761,7,595.78520370974,No,0
54,female,High School,52734.266269064276,3,OWN,20293.44230392161,HOMEIMPROVEMENT,14.218919275393533,0.3848245882549889,9,718.7369115355157,No,0
83,male,Doctorate,72891.06938904498,3,OWN,10282.636434411204,DEBTCONSOLIDATION,12.048013954574278,0.1410685358384468,27,821.1165652306294,No,0
68,male,Bachelor,80154.81735364404,24,OWN,23267.920349310025,MEDICAL,18.053526288622837,0.29028723559622965,18,562.8782454709358,No,0
36,male,Bachelor,50203.13815423031,2,RENT,9244.524668981394,VENTURE,13.770023674422474,0.18414236657041358,25,732.7053110244585,Yes,0
63,male,Doctorate,72720.50318579478,1,RENT,7447.96055504183,EDUCATION,10.055166720606243,0.10241899091392309,17,602.291854890137,No,0
49,male,High School,96281.59802235986,0,OWN,20815.271532550007,DEBTCONSOLIDATION,13.023413078880312,0.21619158759409035,20,850.0,No,1
65,female,Bachelor,73598.20549676025,17,MORTGAGE,26503.98948838612,DEBTCONSOLIDATION,17.910321250424886,0.3601173331536298,22,756.6302765410721,No,0
25,female,Bachelor,87567.98743727728,9,RENT,15817.030719777433,DEBTCONSOLIDATION,13.085410939828574,0.18062571931445576,20,653.8576077415493,No,0
56,male,Doctorate,42259.57721566773,1,OWN,16578.7744894372,VENTURE,10.73835470658609,0.3923081010685224,9,682.0594865357779,No,0
43,female,Master,35308.89591527911,3,MORTGAGE,14143.828053053858,MEDICAL,14.046669539446642,0.4005740674245621,13,584.7631704360037,No,0
65,female,Doctorate,53747.41645811227,6,RENT,16013.190084214932,EDUCATION,12.668512564831918,0.29793413599134977,18,809.1143160248554,Yes,0
72,male,Doctorate,36490.07202547764,2,RENT,9270.458378261847,DEBTCONSOLIDATION,5.0,0.254054263630643,7,647.7967160699845,No,0
79,male,Master,72121.56746992297,9,OWN,19216.739415784778,HOMEIMPROVEMENT,9.624995842030721,0.26644927571490706,19,756.4737038680519,No,0
82,male,Bachelor,77982.27309472712,8,RENT,14817.915641207372,DEBTCONSOLIDATION,9.07182298965357,0.19001646211578957,21,611.3493690632957,No,0
51,male,Master,92042.68806162616,2,OWN,7198.972245031807,HOMEIMPROVEMENT,12.288099065203724,0.07821340724221151,6,716.8240560849371,No,1
52,male,Associate,47825.41329783312,11,RENT,11279.515505297768,MEDICAL,8.962404431143444,0.23584773716547938,23,638.6210954638651,No,0
37,female,Master,37174.36007409362,28,RENT,11220.646116653737,HOMEIMPROVEMENT,9.473175755366805,0.3018383125974312,5,703.5030073769664,No,0
44,male,High School,79811.77269349454,18,OWN,19853.3717397558,EDUCATION,11.032116982806063,0.24875242172605005,13,644.4242992942446,No,1
73,male,Bachelor,79340.73560449743,3,RENT,23209.94250395208,VENTURE,9.630846188018749,0.29253500521661946,20,632.6192639531392,No,0
77,male,Associate,60000.54305914487,4,RENT,14772.010845307197,PERSONAL,12.010385274138407,0.24619795242096146,15,646.3170853464791,No,0
65,male,Associate,74197.060976099,14,RENT,26598.01060856686,PERSONAL,10.48003063106702,0.35847795396012844,20,732.1112805919508,Yes,0
43,female,Master,31127.78136081926,25,MORTGAGE,13280.574417606169,VENTURE,12.530375155578337,0.4266469962527594,13,425.18041341154844,No,0
51,male,Associate,10000.0,5,RENT,25133.578929590592,PERSONAL,7.680328592551007,1.5,20,652.6671356490791,No,0
66,male,Bachelor,53498.75843517105,24,MORTGAGE,18524.493962673514,MEDICAL,12.214972709249468,0.34626025920061687,4,680.0877516717936,No,0
42,female,Bachelor,59356.64472890782,20,RENT,7894.22348113605,MEDICAL,10.15246891404894,0.13299645755231532,16,674.2276115938239,Yes,0
85,male,Doctorate,56054.03083155247,6,MORTGAGE,15272.08367395338,VENTURE,7.799891782583376,0.2724529074429527,18,633.9208908587123,No,0
46,male,Doctorate,46389.54931321058,9,MORTGAGE,19505.707075652725,HOMEIMPROVEMENT,14.042939739363646,0.42047632202578844,22,763.5939739747674,No,0
21,male,High School,75598.4533992226,22,OWN,26165.902972019983,EDUCATION,13.818421626251803,0.34611690842195264,18,734.1762850273224,No,1
36,female,Master,36962.73303235161,28,RENT,8071.642469743364,EDUCATION,11.949305778032086,0.21837244726137173,13,607.9848093560878,No,0
52,male,Associate,43732.69773856937,0,RENT,25968.858549980505,HOMEIMPROVEMENT,8.226452695182289,0.5938087493531796,6,767.2937274003417,No,0
28,female,Doctorate,63769.27390765635,12,MORTGAGE,9412.005096001316,VENTURE,9.76404899133752,0.14759467246923255,7,590.9818606426202,No,0
62,female,Bachelor,73761.96476315666,17,RENT,15109.073052654314,MEDICAL,10.329179145215791,0.20483555584735644,5,590.234699652251,No,0
67,male,Associate,56066.80554472379,8,RENT,29471.185586632277,PERSONAL,11.37533143845826,0.5256441008240336,15,746.0125933923016,No,0
58,male,Master,87071.02140787618,15,OWN,6073.6933361021,PERSONAL,10.012219382608166,0.06975562291443031,6,575.1794286471888,No,0
61,male,Associate,10029.142836221137,10,MORTGAGE,16897.98113874927,DEBTCONSOLIDATION,14.503442931384999,1.5,29,693.832434188642,No,0
45,male,Associate,70667.20117919889,20,OWN,22105.73419950869,DEBTCONSOLIDATION,9.26156768613083,0.3128146273042943,7,692.5686094020698,No,0
69,male,High School,68622.20651876161,17,MORTGAGE,28149.32985476489,VENTURE,16.46964976666025,0.41020729706598313,18,728.1848013719742,No,0
44,male,Master,64683.3584347316,29,RENT,17907.356877575134,HOMEIMPROVEMENT,18.271487772516007,0.27684643022431277,7,717.1437837923613,Yes,0
43,male,Associate,41477.0892205039,5,RENT,17821.116347692,EDUCATION,5.0,0.42966169233694107,19,724.215789336893,No,0
32,female,Bachelor,78416.56654435574,14,MORTGAGE,1000.0,HOMEIMPROVEMENT,18.425324455557288,0.012752407355585475,1,504.142615410955,No,0
79,male,Bachelor,30751.38724878282,1,MORTGAGE,1000.0,VENTURE,7.89281872213196,0.032518858154588826,23,749.9904166860938,No,0
26,female,High School,95061.55301196084,29,OWN,11121.398678019677,VENTURE,14.014189212951507,0.11699155258509568,20,664.9271065382542,No,1
76,female,Doctorate,38833.04829525265,8,RENT,23229.888574235913,PERSONAL,13.651103931933568,0.5981989463617713,2,647.7155360985803,No,0
55,female,Master,36379.72447129665,17,OWN,13543.958201434312,HOMEIMPROVEMENT,12.31976353898936,0.3722941390642032,2,781.6796237898982,No,0
64,male,Associate,54209.174889618924,12,RENT,21692.98436404803,HOMEIMPROVEMENT,10.7044732659287,0.40017182346382185,6,695.3428719439007,No,0
39,female,High School,26418.96098185054,23,RENT,10264.228136497513,MEDICAL,16.053289912577835,0.3885174796824483,6,740.7658142133987,No,0
84,female,Bachelor,85751.6749611432,1,RENT,5311.817348071207,DEBTCONSOLIDATION,15.061044558847133,0.061944181853919,12,788.3071662316692,No,0
27,male,Associate,50076.46516589919,20,OWN,16915.276698089914,VENTURE,15.570358566238644,0.337788952196426,13,614.1787973891236,No,0
35,male,Bachelor,30387.02996946436,24,RENT,22573.453043730202,MEDICAL,19.10157576044994,0.7428647375677732,17,782.9678916277251,No,0
33,male,Associate,76511.60894586306,16,MORTGAGE,7125.507336928586,HOMEIMPROVEMENT,11.615913409732087,0.09312975423076446,5,540.7708048955662,No,0
34,male,Master,49947.86136183163,19,RENT,20537.561214033587,HOMEIMPROVEMENT,11.33203928072974,0.4111799915767296,23,721.0289465798086,No,0
85,male,Bachelor,47099.30196764186,2,MORTGAGE,2264.1704000728714,VENTURE,10.779494421567597,0.04807227082958471,12,800.2852687532964,No,0
51,male,High School,85312.45731840367,27,MORTGAGE,21542.46961052707,MEDICAL,11.184975015614961,0.25251259063053516,2,580.9724324312806,No,0
82,female,High School,70530.58254467326,9,RENT,3013.5494305458997,VENTURE,5.942920299137356,0.04272684730254641,21,748.5630207848403,No,0
70,male,High School,85851.86589211237,9,OWN,18579.075164954465,HOMEIMPROVEMENT,11.559302483823448,0.21640851916139212,19,657.1323215882625,No,0
44,female,High School,37637.766676528845,26,RENT,17205.648145044823,EDUCATION,8.418964051642915,0.45713786083312896,17,651.8733663694486,No,0
77,male,Doctorate,86712.21310822989,16,RENT,11954.457539457311,MEDICAL,13.543552771307212,0.13786359626799458,18,602.5442022544277,No,0
82,male,Associate,97319.08953951647,25,RENT,33784.79580839923,DEBTCONSOLIDATION,7.670776539900863,0.34715486928883454,28,732.1506601982023,No,0
81,male,Associate,41508.44264435894,20,RENT,16308.757656180616,DEBTCONSOLIDATION,17.505246139313137,0.3929021812721996,9,756.8561161801031,No,0
41,male,Associate,43144.289733638165,20,MORTGAGE,1000.0,EDUCATION,9.034472332231298,0.023178038302953757,4,677.7622748711343,No,0
77,male,Doctorate,32954.338539895136,4,MORTGAGE,28821.0731106968,MEDICAL,11.95151210456363,0.8745759856719768,24,724.1175617408837,No,0
77,male,High School,90374.03484165441,24,RENT,21082.8869209899,HOMEIMPROVEMENT,14.06564816315862,0.23328478094321575,6,579.3613041065624,No,0
68,male,Master,79315.92336264855,18,OWN,15933.870559623148,EDUCATION,11.432160422980859,0.20089119415240553,17,719.0649677113026,No,0
71,male,High School,52739.95986169999,4,MORTGAGE,25799.67223192745,PERSONAL,13.270665930097355,0.48918642144555924,17,602.8484244132189,No,0
61,female,Doctorate,78444.85759785435,16,OWN,9869.716505383516,HOMEIMPROVEMENT,12.277893661196945,0.12581725313315473,28,593.9331690332156,No,0
34,male,Master,52154.349932310106,5,MORTGAGE,15321.752268631291,DEBTCONSOLIDATION,8.88675698336767,0.29377707302491607,29,595.0656117138471,No,0
73,male,Doctorate,61852.241663302004,3,RENT,10023.666576722757,MEDICAL,17.066090365412812,0.16205825863656564,20,671.8893278456214,No,0
79,male,Bachelor,81208.23956618996,8,RENT,17241.48544175306,VENTURE,12.64363525517928,0.21231202072420413,24,721.5870305043483,No,0
27,female,Associate,72134.88323443434,20,RENT,10767.342711213383,VENTURE,8.177000898054656,0.14926679337956536,4,723.2696653942571,No,0
72,male,Associate,39138.655942923135,24,MORTGAGE,19589.04730924002,PERSONAL,15.99929933502952,0.5005038327787038,19,656.6781592115535,No,0
79,male,Doctorate,31086.972013089537,24,RENT,28388.13065293598,HOMEIMPROVEMENT,10.607382218694827,0.9131841673413166,28,673.5937931535087,No,0
24,male,Master,27450.418818700437,28,RENT,1000.0,PERSONAL,9.556786214471563,0.03642931667471521,21,749.9240336372566,No,0
25,female,Bachelor,30049.64755261717,10,OWN,1000.0,EDUCATION,13.59695558898589,0.03327826052698262,20,789.7029722857241,Yes,0
66,male,Bachelor,45713.564493838916,19,RENT,13079.983883017234,MEDICAL,11.729236953749162,0.28612916161416596,8,614.9252957957242,No,0
74,male,High School,87232.96842876662,23,RENT,19140.011843157685,PERSONAL,5.704574784333543,0.2194125935171768,18,717.2763538738626,No,0
59,female,High School,86524.64553240163,2,OWN,9656.657718200999,MEDICAL,12.602206769777677,0.11160586280107657,29,687.054564899044,No,1
71,male,Master,100200.18966346947,21,MORTGAGE,19095.952816661247,EDUCATION,10.724698508040882,0.1905780106883686,25,695.1940807394709,Yes,0
35,female,High School,44866.79365435256,7,MORTGAGE,23243.769519392474,VENTURE,11.074479130111765,0.5180617473684256,29,692.9690573067522,No,0
32,female,Associate,58065.416714789346,12,MORTGAGE,24163.88508212141,EDUCATION,7.127847919063164,0.4161493441235708,15,756.0534460160649,No,0
49,female,Doctorate,48686.491585630305,7,RENT,23560.525559146266,PERSONAL,13.007185530848753,0.48392325657123536,22,747.0438945650369,Yes,0
